tbCustomer,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
CustomerID,FirstName,LastName,ShipMode,InputDate,InputBy,UpdateDate,UpdateBy,,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TD-20995,Tamara,Dahlen,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TG-21310,Toby,Gnade,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TG-21640,Trudy,Glocke,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TH-21100,Thea,Hendricks,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TH-21115,Thea,Hudgings,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TH-21235,Tiffany,House,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TH-21550,Tracy,Hopkins,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TM-21010,Tamara,Manning,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TM-21490,Tony,Molinari,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TN-21040,Tanja,Norvell,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TP-21130,Theone,Pippenger,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TP-21415,Tom,Prescott,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TP-21565,Tracy,Poddar,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TR-21325,Toby,Ritter,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TS-21085,Thais,Sissman,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TS-21160,Theresa,Swint,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TS-21205,Thomas,Seio,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TS-21340,Toby,Swindell,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TS-21370,Todd,Sumrall,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TS-21430,Tom,Stivers,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TS-21505,Tony,Sayre,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TS-21610,Troy,Staebel,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TS-21655,Trudy,Schmidt,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TT-21070,Ted,Trevino,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TT-21220,Thomas,Thornton,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TT-21265,Tim,Taslimi,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TT-21460,Tonja,Turnell,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TW-21025,Tamara,Willingham,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
TZ-21580,Tracy,Zic,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VB-21745,Victoria,Brennan,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VD-21670,Valerie,Dominguez,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VF-21715,Vicky,Freymann,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VG-21790,Vivek,Gonzalez,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VG-21805,Vivek,Grady,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VM-21685,Valerie,Mitchum,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VM-21835,Vivian,Mathis,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VP-21730,Victor,Preis,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VP-21760,Victoria,Pisteka,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VS-21820,Vivek,Sundaresam,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VT-21700,Valerie,Takahito,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
VW-21775,Victoria,Wilson,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
WB-21850,William,Brown,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
XP-21865,Xylona,Preis,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
YC-21895,Yoseph,Carroll,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
YS-21880,Yana,Sorensen,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ZC-21910,Zuschuss,Carroll,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
ZD-21925,Zuschuss,Donatelli,First Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Same Day,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Second Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
,,,Standard Class,01/04/2025,(blank),(blank),(blank),,,,,,,,,
(blank),(blank),(blank),(blank),(blank),(blank),(blank),(blank),,,,,,,,,
,,,,,,,,,,,,,,,,
